alpha,Lambda,FpoFs
#alpha=-180
-130,0.6165, 0.000009329699
-130,0.6044, 0.000007880048
-130,0.5909, 0.000008610249
-130,0.5784, 0.000006063236
-130,0.5654, 0.000006182006
-130,0.5519, 0.000005197010
-130,0.5369, 0.000003910738
-130,0.5235, 0.000004410692
-130,0.5064, 0.000003766475
-130,0.4849, 0.000002416172
-130,0.4648, 0.000001674042
-130,0.4448, 0.000001224282
-130,0.4258, 0.000000950392
-130,0.4083, 0.000000979499
-130,0.3871, 0.000002025219
-130,0.3621, 0.000002811490
-130,0.3370, 0.000001912674
-130,0.3120, 0.000001497136
-130,0.2870, 0.000000966258
-130,0.2679,            Inf


#alpha=-125
-125,227.5313, 0.002504767467
-125,138.7925, 0.002213549157
-125,97.7517, 0.002096156516
-125,73.6920, 0.002000743031
-125,53.8793, 0.001945346569
-125,42.2119, 0.001875462115
-125,35.7526, 0.001847631365
-125,29.7000, 0.001792609857
-125,24.8385, 0.001732385374
-125,21.3950, 0.001678232843
-125,19.3817, 0.001661668421
-125,18.1802, 0.001648449583
-125,16.9779, 0.001621781642
-125,15.7766, 0.001595816786
-125,14.5751, 0.001571313484
-125,13.5879, 0.001544468132
-125,12.7869, 0.001525932307
-125,11.9861, 0.001501674440
-125,11.2918, 0.001470441253
-125,10.6918, 0.001353867616
-125,10.0913, 0.001385983683
-125,9.6479, 0.001350583327
-125,9.3475, 0.001294557173
-125,8.9952, 0.001236711459
-125,8.6730, 0.001177089973
-125,8.3452, 0.001116646078
-125,8.0743, 0.001082662221
-125,7.9039, 0.001059789717
-125,7.7140, 0.001030708562
-125,7.4982, 0.001010338538
-125,7.2839, 0.000990716527
-125,7.0937, 0.000994578730
-125,6.8726, 0.000990056358
-125,6.6638, 0.000962004462
-125,6.5153, 0.000923383812
-125,6.2974, 0.000898899926
-125,6.0639, 0.000875915671
-125,5.8990, 0.000858763759
-125,5.7594, 0.000851785555
-125,5.5721, 0.000843599069
-125,5.3791, 0.000844812135
-125,5.2647, 0.000843617301
-125,5.1491, 0.000837620265
-125,4.9998, 0.000838153441
-125,4.8816, 0.000833306472
-125,4.8274, 0.000816450810
-125,4.7964, 0.000819711745
-125,4.7498, 0.000825811145
-125,4.6999, 0.000825480661
-125,4.6623, 0.000827302616
-125,4.6050, 0.000817725147
-125,4.5041, 0.000797114561
-125,4.3952, 0.000765674202
-125,4.3007, 0.000726663716
-125,4.2019, 0.000711276724
-125,4.0737, 0.000687082051
-125,3.9494, 0.000628651822
-125,3.8493, 0.000586522817
-125,3.7493, 0.000548947149
-125,3.6621, 0.000514150800
-125,3.5871, 0.000488760663
-125,3.5131, 0.000475897481
-125,3.4381, 0.000469444042
-125,3.3634, 0.000461928451
-125,3.3078, 0.000471140699
-125,3.2691, 0.000461850710
-125,3.2309, 0.000458035897
-125,3.1934, 0.000454793416
-125,3.1559, 0.000454588903
-125,3.1184, 0.000456491250
-125,3.0848, 0.000458981071
-125,3.0548, 0.000464845815
-125,3.0145, 0.000461802026
-125,2.9647, 0.000453594522
-125,2.9086, 0.000437236235
-125,2.8468, 0.000423698096
-125,2.7875, 0.000405321601
-125,2.7304, 0.000390766284
-125,2.6756, 0.000369843360
-125,2.6230, 0.000371260569
-125,2.5736, 0.000360206057
-125,2.5272, 0.000350969910
-125,2.4816, 0.000335468311
-125,2.4368, 0.000312185615
-125,2.3942, 0.000288902583
-125,2.3536, 0.000270427664
-125,2.3143, 0.000259214671
-125,2.2765, 0.000242984341
-125,2.2400, 0.000237522511
-125,2.2089, 0.000236177357
-125,2.1828, 0.000242281669
-125,2.1625, 0.000252653233
-125,2.1477, 0.000243101412
-125,2.1365, 0.000245674219
-125,2.1288, 0.000245789774
-125,2.1136, 0.000244196983
-125,2.0911, 0.000244514413
-125,2.0698, 0.000242646885
-125,2.0498, 0.000236322638
-125,2.0298, 0.000234651635
-125,2.0098, 0.000226250495
-125,1.9820, 0.000217299589
-125,1.9470, 0.000212345539
-125,1.9163, 0.000203187827
-125,1.8894, 0.000204311096
-125,1.8631, 0.000199282550
-125,1.8374, 0.000186812763
-125,1.8123, 0.000185348340
-125,1.7884, 0.000172508963
-125,1.7656, 0.000165555412
-125,1.7405, 0.000163037393
-125,1.7133, 0.000149151449
-125,1.6915, 0.000142494924
-125,1.6749, 0.000142622372
-125,1.6598, 0.000138188138
-125,1.6461, 0.000142363299
-125,1.6274, 0.000137237833
-125,1.6040, 0.000144123137
-125,1.5837, 0.000150191399
-125,1.5672, 0.000144454294
-125,1.5523, 0.000141299434
-125,1.5376, 0.000136478464
-125,1.5226, 0.000132561534
-125,1.5060, 0.000130948717
-125,1.4881, 0.000125946450
-125,1.4706, 0.000122027918
-125,1.4524, 0.000117576712
-125,1.4337, 0.000114616908
-125,1.4159, 0.000110562644
-125,1.4001, 0.000105610812
-125,1.3865, 0.000101800175
-125,1.3741, 0.000100316233
-125,1.3583, 0.000098377868
-125,1.3393, 0.000096375258
-125,1.3185, 0.000099143744
-125,1.2960, 0.000101135751
-125,1.2761, 0.000104318044
-125,1.2586, 0.000098746365
-125,1.2411, 0.000092967751
-125,1.2236, 0.000087551275
-125,1.2061, 0.000082527707
-125,1.1886, 0.000075452924
-125,1.1692, 0.000070781100
-125,1.1482, 0.000068218405
-125,1.1256, 0.000065716891
-125,1.1016, 0.000065541516
-125,1.0802, 0.000065531696
-125,1.0613, 0.000062297782
-125,1.0396, 0.000058908127
-125,1.0156, 0.000055493081
-125,0.9960, 0.000051663297
-125,0.9804, 0.000046222443
-125,0.9628, 0.000042821378
-125,0.9439, 0.000042042971
-125,0.9315, 0.000040529119
-125,0.9189, 0.000038034587
-125,0.9040, 0.000038299694
-125,0.8915, 0.000037443708
-125,0.8774, 0.000032215897
-125,0.8655, 0.000033332434
-125,0.8522, 0.000035007807
-125,0.8341, 0.000028812634
-125,0.8223, 0.000026876216
-125,0.8097, 0.000024153368
-125,0.7924, 0.000026277392
-125,0.7774, 0.000027431889
-125,0.7650, 0.000024895787
-125,0.7524, 0.000017521442
-125,0.7390, 0.000018163296
-125,0.7288, 0.000021506164
-125,0.7143, 0.000024485582
-125,0.6969, 0.000017463560
-125,0.6771, 0.000019829525
-125,0.6574, 0.000015398839
-125,0.6424, 0.000013529221
-125,0.6280, 0.000014059761
-125,0.6165, 0.000012016807
-125,0.6044, 0.000010204102
-125,0.5909, 0.000011029525
-125,0.5784, 0.000007908312
-125,0.5654, 0.000007999508
-125,0.5519, 0.000006763228
-125,0.5369, 0.000005170568
-125,0.5235, 0.000005744246
-125,0.5064, 0.000004899815
-125,0.4849, 0.000003178069
-125,0.4648, 0.000002218978
-125,0.4448, 0.000001647509
-125,0.4258, 0.000001287942
-125,0.4083, 0.000001267799
-125,0.3871, 0.000002464021
-125,0.3621, 0.000003364361
-125,0.3370, 0.000002294071
-125,0.3120, 0.000001792014
-125,0.2870, 0.000001191132
-125,0.2679,            Inf


#alpha=-120
-120,227.5313, 0.002665701433
-120,138.7925, 0.002370445773
-120,97.7517, 0.002249039874
-120,73.6920, 0.002152981715
-120,53.8793, 0.002096952720
-120,42.2119, 0.002025507052
-120,35.7526, 0.001997099591
-120,29.7000, 0.001939614736
-120,24.8385, 0.001876682343
-120,21.3950, 0.001821606244
-120,19.3817, 0.001804900781
-120,18.1802, 0.001790030500
-120,16.9779, 0.001762122231
-120,15.7766, 0.001735040984
-120,14.5751, 0.001708371911
-120,13.5879, 0.001679389177
-120,12.7869, 0.001659003038
-120,11.9861, 0.001632215154
-120,11.2918, 0.001599383667
-120,10.6918, 0.001486687781
-120,10.0913, 0.001510692726
-120,9.6479, 0.001474473863
-120,9.3475, 0.001420852620
-120,8.9952, 0.001364664687
-120,8.6730, 0.001307690417
-120,8.3452, 0.001248893541
-120,8.0743, 0.001215276291
-120,7.9039, 0.001192156321
-120,7.7140, 0.001162402667
-120,7.4982, 0.001139539175
-120,7.2839, 0.001118861346
-120,7.0937, 0.001121060005
-120,6.8726, 0.001115284404
-120,6.6638, 0.001086447261
-120,6.5153, 0.001045274715
-120,6.2974, 0.001014136347
-120,6.0639, 0.000990740369
-120,5.8990, 0.000974289851
-120,5.7594, 0.000966630409
-120,5.5721, 0.000957382670
-120,5.3791, 0.000956517218
-120,5.2647, 0.000953628385
-120,5.1491, 0.000945869756
-120,4.9998, 0.000943219676
-120,4.8816, 0.000935657573
-120,4.8274, 0.000917895079
-120,4.7964, 0.000921400203
-120,4.7498, 0.000926667493
-120,4.6999, 0.000926026833
-120,4.6623, 0.000929478581
-120,4.6050, 0.000918139188
-120,4.5041, 0.000895894016
-120,4.3952, 0.000860860089
-120,4.3007, 0.000816143815
-120,4.2019, 0.000797821903
-120,4.0737, 0.000771608914
-120,3.9494, 0.000711880230
-120,3.8493, 0.000669912552
-120,3.7493, 0.000633315286
-120,3.6621, 0.000598252203
-120,3.5871, 0.000572598617
-120,3.5131, 0.000559409411
-120,3.4381, 0.000552675938
-120,3.3634, 0.000544461958
-120,3.3078, 0.000555145817
-120,3.2691, 0.000543886821
-120,3.2309, 0.000539937649
-120,3.1934, 0.000536256675
-120,3.1559, 0.000535743092
-120,3.1184, 0.000537191487
-120,3.0848, 0.000538970815
-120,3.0548, 0.000544603578
-120,3.0145, 0.000540292181
-120,2.9647, 0.000531170411
-120,2.9086, 0.000513274453
-120,2.8468, 0.000498764339
-120,2.7875, 0.000478210296
-120,2.7304, 0.000461684799
-120,2.6756, 0.000438340004
-120,2.6230, 0.000439772359
-120,2.5736, 0.000427475421
-120,2.5272, 0.000416665457
-120,2.4816, 0.000398888808
-120,2.4368, 0.000372705211
-120,2.3942, 0.000346517758
-120,2.3536, 0.000325520901
-120,2.3143, 0.000312440321
-120,2.2765, 0.000293878404
-120,2.2400, 0.000287120677
-120,2.2089, 0.000285335277
-120,2.1828, 0.000291138161
-120,2.1625, 0.000302832119
-120,2.1477, 0.000290834457
-120,2.1365, 0.000293563022
-120,2.1288, 0.000293524295
-120,2.1136, 0.000291399400
-120,2.0911, 0.000291495432
-120,2.0698, 0.000289328117
-120,2.0498, 0.000282180809
-120,2.0298, 0.000280671022
-120,2.0098, 0.000271220925
-120,1.9820, 0.000261381194
-120,1.9470, 0.000256268205
-120,1.9163, 0.000245040020
-120,1.8894, 0.000246423300
-120,1.8631, 0.000240937771
-120,1.8374, 0.000226186847
-120,1.8123, 0.000224644380
-120,1.7884, 0.000209246297
-120,1.7656, 0.000200935264
-120,1.7405, 0.000197994855
-120,1.7133, 0.000181303557
-120,1.6915, 0.000173660026
-120,1.6749, 0.000174153159
-120,1.6598, 0.000167907780
-120,1.6461, 0.000172875058
-120,1.6274, 0.000166940975
-120,1.6040, 0.000173384026
-120,1.5837, 0.000179369940
-120,1.5672, 0.000172754546
-120,1.5523, 0.000169548928
-120,1.5376, 0.000164603373
-120,1.5226, 0.000160655185
-120,1.5060, 0.000159418406
-120,1.4881, 0.000153910898
-120,1.4706, 0.000149518100
-120,1.4524, 0.000144469754
-120,1.4337, 0.000141238477
-120,1.4159, 0.000136515641
-120,1.4001, 0.000130702292
-120,1.3865, 0.000126240088
-120,1.3741, 0.000124499001
-120,1.3583, 0.000122202777
-120,1.3393, 0.000119402711
-120,1.3185, 0.000119775573
-120,1.2960, 0.000121026674
-120,1.2761, 0.000124081167
-120,1.2586, 0.000117858156
-120,1.2411, 0.000111620158
-120,1.2236, 0.000105770607
-120,1.2061, 0.000100855339
-120,1.1886, 0.000093417221
-120,1.1692, 0.000088593182
-120,1.1482, 0.000085288618
-120,1.1256, 0.000082217580
-120,1.1016, 0.000081410540
-120,1.0802, 0.000080449304
-120,1.0613, 0.000076754897
-120,1.0396, 0.000072739444
-120,1.0156, 0.000069067405
-120,0.9960, 0.000064710162
-120,0.9804, 0.000058172374
-120,0.9628, 0.000054338960
-120,0.9439, 0.000053236362
-120,0.9315, 0.000051419551
-120,0.9189, 0.000048445476
-120,0.9040, 0.000048775334
-120,0.8915, 0.000047543571
-120,0.8774, 0.000041433145
-120,0.8655, 0.000042647884
-120,0.8522, 0.000044339971
-120,0.8341, 0.000037029060
-120,0.8223, 0.000034717660
-120,0.8097, 0.000031336978
-120,0.7924, 0.000033562557
-120,0.7774, 0.000034680001
-120,0.7650, 0.000031632580
-120,0.7524, 0.000022977078
-120,0.7390, 0.000023583972
-120,0.7288, 0.000027285839
-120,0.7143, 0.000030552827
-120,0.6969, 0.000022262296
-120,0.6771, 0.000024797435
-120,0.6574, 0.000019563407
-120,0.6424, 0.000017169699
-120,0.6280, 0.000017679490
-120,0.6165, 0.000015221437
-120,0.6044, 0.000012989921
-120,0.5909, 0.000013890622
-120,0.5784, 0.000010137667
-120,0.5654, 0.000010179998
-120,0.5519, 0.000008654487
-120,0.5369, 0.000006718315
-120,0.5235, 0.000007358778
-120,0.5064, 0.000006268000
-120,0.4849, 0.000004113118
-120,0.4648, 0.000002895133
-120,0.4448, 0.000002181874
-120,0.4258, 0.000001718582
-120,0.4083, 0.000001620970
-120,0.3871, 0.000002959038
-120,0.3621, 0.000003966041
-120,0.3370, 0.000002709773
-120,0.3120, 0.000002115723
-120,0.2870, 0.000001446220
-120,0.2679,            Inf


#alpha=-115
-115,227.5313, 0.002835367461
-115,138.7925, 0.002536046451
-115,97.7517, 0.002410466851
-115,73.6920, 0.002313679302
-115,53.8793, 0.002256915805
-115,42.2119, 0.002183720319
-115,35.7526, 0.002154673067
-115,29.7000, 0.002094698635
-115,24.8385, 0.002029042850
-115,21.3950, 0.001973009233
-115,19.3817, 0.001956215223
-115,18.1802, 0.001939667752
-115,16.9779, 0.001910472462
-115,15.7766, 0.001882186942
-115,14.5751, 0.001853312593
-115,13.5879, 0.001822095382
-115,12.7869, 0.001799760085
-115,11.9861, 0.001770356272
-115,11.2918, 0.001735843400
-115,10.6918, 0.001627000766
-115,10.0913, 0.001642910107
-115,9.6479, 0.001605853366
-115,9.3475, 0.001554716446
-115,8.9952, 0.001500312555
-115,8.6730, 0.001446101953
-115,8.3452, 0.001389028545
-115,8.0743, 0.001355789129
-115,7.9039, 0.001332439377
-115,7.7140, 0.001302018136
-115,7.4982, 0.001276675098
-115,7.2839, 0.001254889338
-115,7.0937, 0.001255328385
-115,6.8726, 0.001248207542
-115,6.6638, 0.001218561685
-115,6.5153, 0.001174890840
-115,6.2974, 0.001137020902
-115,6.0639, 0.001113197163
-115,5.8990, 0.001097478154
-115,5.7594, 0.001089083708
-115,5.5721, 0.001078732367
-115,5.3791, 0.001075741438
-115,5.2647, 0.001071115301
-115,5.1491, 0.001061574193
-115,4.9998, 0.001055729254
-115,4.8816, 0.001045473299
-115,4.8274, 0.001026747903
-115,4.7964, 0.001030555066
-115,4.7498, 0.001035004640
-115,4.6999, 0.001034026144
-115,4.6623, 0.001039204137
-115,4.6050, 0.001026080146
-115,4.5041, 0.001002169549
-115,4.3952, 0.000963329133
-115,4.3007, 0.000912645474
-115,4.2019, 0.000891285441
-115,4.0737, 0.000862933475
-115,3.9494, 0.000801844899
-115,3.8493, 0.000760076725
-115,3.7493, 0.000724576174
-115,3.6621, 0.000689274301
-115,3.5871, 0.000663375146
-115,3.5131, 0.000649830318
-115,3.4381, 0.000642758330
-115,3.3634, 0.000633779458
-115,3.3078, 0.000645974311
-115,3.2691, 0.000632552751
-115,3.2309, 0.000628429508
-115,3.1934, 0.000624266641
-115,3.1559, 0.000623400013
-115,3.1184, 0.000624343336
-115,3.0848, 0.000625301838
-115,3.0548, 0.000630681602
-115,3.0145, 0.000624975850
-115,2.9647, 0.000614876391
-115,2.9086, 0.000595403532
-115,2.8468, 0.000579885981
-115,2.7875, 0.000557083114
-115,2.7304, 0.000538534474
-115,2.6756, 0.000512743835
-115,2.6230, 0.000514172925
-115,2.5736, 0.000500501679
-115,2.5272, 0.000488038377
-115,2.4816, 0.000467947186
-115,2.4368, 0.000438831300
-115,2.3942, 0.000409712877
-115,2.3536, 0.000386131632
-115,2.3143, 0.000371097762
-115,2.2765, 0.000350151438
-115,2.2400, 0.000341980956
-115,2.2089, 0.000339677827
-115,2.1828, 0.000345102710
-115,2.1625, 0.000358241558
-115,2.1477, 0.000343516743
-115,2.1365, 0.000346393229
-115,2.1288, 0.000346163772
-115,2.1136, 0.000343451422
-115,2.0911, 0.000343271406
-115,2.0698, 0.000340757268
-115,2.0498, 0.000332719587
-115,2.0298, 0.000331393223
-115,2.0098, 0.000320804857
-115,1.9820, 0.000310058510
-115,1.9470, 0.000304827901
-115,1.9163, 0.000291320305
-115,1.8894, 0.000292992750
-115,1.8631, 0.000286984613
-115,1.8374, 0.000269800526
-115,1.8123, 0.000268240117
-115,1.7884, 0.000250078969
-115,1.7656, 0.000240354580
-115,1.7405, 0.000237055535
-115,1.7133, 0.000217317764
-115,1.6915, 0.000208640566
-115,1.6749, 0.000209563141
-115,1.6598, 0.000201292166
-115,1.6461, 0.000207136608
-115,1.6274, 0.000200283426
-115,1.6040, 0.000206256859
-115,1.5837, 0.000212182411
-115,1.5672, 0.000204578044
-115,1.5523, 0.000201299641
-115,1.5376, 0.000196203956
-115,1.5226, 0.000192219336
-115,1.5060, 0.000191403064
-115,1.4881, 0.000185314696
-115,1.4706, 0.000180400332
-115,1.4524, 0.000174722790
-115,1.4337, 0.000171184563
-115,1.4159, 0.000165737030
-115,1.4001, 0.000159018694
-115,1.3865, 0.000153877530
-115,1.3741, 0.000151866919
-115,1.3583, 0.000149170360
-115,1.3393, 0.000145513847
-115,1.3185, 0.000143338945
-115,1.2960, 0.000143793726
-115,1.2761, 0.000146738884
-115,1.2586, 0.000139777985
-115,1.2411, 0.000133033692
-115,1.2236, 0.000126710625
-115,1.2061, 0.000121902198
-115,1.1886, 0.000114061875
-115,1.1692, 0.000109069561
-115,1.1482, 0.000104911089
-115,1.1256, 0.000101217573
-115,1.1016, 0.000099719706
-115,1.0802, 0.000097744945
-115,1.0613, 0.000093531076
-115,1.0396, 0.000088760397
-115,1.0156, 0.000084779751
-115,0.9960, 0.000079805945
-115,0.9804, 0.000072066573
-115,0.9628, 0.000067769515
-115,0.9439, 0.000066248890
-115,0.9315, 0.000064063763
-115,0.9189, 0.000060599678
-115,0.9040, 0.000060974330
-115,0.8915, 0.000059262786
-115,0.8774, 0.000052222972
-115,0.8655, 0.000053518771
-115,0.8522, 0.000055146006
-115,0.8341, 0.000046644428
-115,0.8223, 0.000043916027
-115,0.8097, 0.000039789186
-115,0.7924, 0.000042043372
-115,0.7774, 0.000043045005
-115,0.7650, 0.000039442522
-115,0.7524, 0.000029458718
-115,0.7390, 0.000029982281
-115,0.7288, 0.000033986248
-115,0.7143, 0.000037481198
-115,0.6969, 0.000027850864
-115,0.6771, 0.000030482321
-115,0.6574, 0.000024404143
-115,0.6424, 0.000021398951
-115,0.6280, 0.000021848302
-115,0.6165, 0.000018940888
-115,0.6044, 0.000016236811
-115,0.5909, 0.000017185859
-115,0.5784, 0.000012753722
-115,0.5654, 0.000012722899
-115,0.5519, 0.000010871336
-115,0.5369, 0.000008559925
-115,0.5235, 0.000009257637
-115,0.5064, 0.000007871348
-115,0.4849, 0.000005225050
-115,0.4648, 0.000003708070
-115,0.4448, 0.000002834685
-115,0.4258, 0.000002250430
-115,0.4083, 0.000002044505
-115,0.3871, 0.000003514165
-115,0.3621, 0.000004617314
-115,0.3370, 0.000003157577
-115,0.3120, 0.000002464924
-115,0.2870, 0.000001729152
-115,0.2679,            Inf


#alpha=-110
-110,227.5313, 0.003012113616
-110,138.7925, 0.002708739623
-110,97.7517, 0.002578866279
-110,73.6920, 0.002481274120
-110,53.8793, 0.002423688466
-110,42.2119, 0.002348578156
-110,35.7526, 0.002318841756
-110,29.7000, 0.002256388770
-110,24.8385, 0.002188033653
-110,21.3950, 0.002131028069
-110,19.3817, 0.002114219218
-110,18.1802, 0.002095988812
-110,16.9779, 0.002065471539
-110,15.7766, 0.002035899857
-110,14.5751, 0.002004804443
-110,13.5879, 0.001971275435
-110,12.7869, 0.001946910393
-110,11.9861, 0.001914833023
-110,11.2918, 0.001878579621
-110,10.6918, 0.001773539173
-110,10.0913, 0.001781453142
-110,9.6479, 0.001743552767
-110,9.3475, 0.001694965389
-110,8.9952, 0.001642469465
-110,8.6730, 0.001591124642
-110,8.3452, 0.001535841231
-110,8.0743, 0.001502989947
-110,7.9039, 0.001479433725
-110,7.7140, 0.001448355801
-110,7.4982, 0.001420572046
-110,7.2839, 0.001397638267
-110,7.0937, 0.001396238626
-110,6.8726, 0.001387693725
-110,6.6638, 0.001357226259
-110,6.5153, 0.001311143852
-110,6.2974, 0.001266543662
-110,6.0639, 0.001242284813
-110,5.8990, 0.001227323166
-110,5.7594, 0.001218147367
-110,5.5721, 0.001206663052
-110,5.3791, 0.001201521223
-110,5.2647, 0.001195132030
-110,5.1491, 0.001183807593
-110,4.9998, 0.001174787446
-110,4.8816, 0.001161886471
-110,4.8274, 0.001142154084
-110,4.7964, 0.001146319206
-110,4.7498, 0.001149974730
-110,4.6999, 0.001148635236
-110,4.6623, 0.001155621646
-110,4.6050, 0.001140704144
-110,4.5041, 0.001115111607
-110,4.3952, 0.001072290907
-110,4.3007, 0.001015446124
-110,4.2019, 0.000990979195
-110,4.0737, 0.000960394638
-110,3.9494, 0.000897906325
-110,3.8493, 0.000856374669
-110,3.7493, 0.000822077213
-110,3.6621, 0.000786562395
-110,3.5871, 0.000760435010
-110,3.5131, 0.000746505765
-110,3.4381, 0.000739036048
-110,3.3634, 0.000729229967
-110,3.3078, 0.000742959783
-110,3.2691, 0.000727196074
-110,3.2309, 0.000722858640
-110,3.1934, 0.000718173507
-110,3.1559, 0.000716911944
-110,3.1184, 0.000717302629
-110,3.0848, 0.000717334023
-110,3.0548, 0.000722443224
-110,3.0145, 0.000715227812
-110,2.9647, 0.000704094026
-110,2.9086, 0.000683022923
-110,2.8468, 0.000666472282
-110,2.7875, 0.000641372932
-110,2.7304, 0.000620769805
-110,2.6756, 0.000592540313
-110,2.6230, 0.000593946583
-110,2.5736, 0.000578774920
-110,2.5272, 0.000564594218
-110,2.4816, 0.000542177157
-110,2.4368, 0.000510136130
-110,2.3942, 0.000478095203
-110,2.3536, 0.000451895464
-110,2.3143, 0.000434841984
-110,2.2765, 0.000411483654
-110,2.2400, 0.000401793555
-110,2.2089, 0.000398895424
-110,2.1828, 0.000403869006
-110,2.1625, 0.000418567143
-110,2.1477, 0.000400847587
-110,2.1365, 0.000403861696
-110,2.1288, 0.000403404684
-110,2.1136, 0.000400053817
-110,2.0911, 0.000399542894
-110,2.0698, 0.000396636521
-110,2.0498, 0.000387648220
-110,2.0298, 0.000386526814
-110,2.0098, 0.000374719217
-110,1.9820, 0.000363059350
-110,1.9470, 0.000357757101
-110,1.9163, 0.000341774821
-110,1.8894, 0.000343763572
-110,1.8631, 0.000337167468
-110,1.8374, 0.000317419317
-110,1.8123, 0.000315906958
-110,1.7884, 0.000294799264
-110,1.7656, 0.000283621724
-110,1.7405, 0.000280040027
-110,1.7133, 0.000257036524
-110,1.6915, 0.000247287509
-110,1.6749, 0.000248703255
-110,1.6598, 0.000238202880
-110,1.6461, 0.000245006064
-110,1.6274, 0.000237126512
-110,1.6040, 0.000242606750
-110,1.5837, 0.000248494693
-110,1.5672, 0.000239794681
-110,1.5523, 0.000236419680
-110,1.5376, 0.000231147410
-110,1.5226, 0.000227119907
-110,1.5060, 0.000226765508
-110,1.4881, 0.000220020402
-110,1.4706, 0.000214538670
-110,1.4524, 0.000208204624
-110,1.4337, 0.000204324063
-110,1.4159, 0.000198099194
-110,1.4001, 0.000190440040
-110,1.3865, 0.000184598481
-110,1.3741, 0.000182308691
-110,1.3583, 0.000179168563
-110,1.3393, 0.000174601749
-110,1.3185, 0.000169753667
-110,1.2960, 0.000169361554
-110,1.2761, 0.000172219369
-110,1.2586, 0.000164432774
-110,1.2411, 0.000157137769
-110,1.2236, 0.000150306164
-110,1.2061, 0.000145599844
-110,1.1886, 0.000137321501
-110,1.1692, 0.000132143189
-110,1.1482, 0.000127021325
-110,1.1256, 0.000122657839
-110,1.1016, 0.000120413932
-110,1.0802, 0.000117369664
-110,1.0613, 0.000112578372
-110,1.0396, 0.000106923800
-110,1.0156, 0.000102584470
-110,0.9960, 0.000096905985
-110,0.9804, 0.000087873274
-110,0.9628, 0.000083084413
-110,0.9439, 0.000081052088
-110,0.9315, 0.000078434137
-110,0.9189, 0.000074473286
-110,0.9040, 0.000074870910
-110,0.8915, 0.000072575530
-110,0.8774, 0.000064565738
-110,0.8655, 0.000065926747
-110,0.8522, 0.000067404819
-110,0.8341, 0.000057645760
-110,0.8223, 0.000054458445
-110,0.8097, 0.000049500226
-110,0.7924, 0.000051706241
-110,0.7774, 0.000052507577
-110,0.7650, 0.000048309726
-110,0.7524, 0.000036965002
-110,0.7390, 0.000037354661
-110,0.7288, 0.000041594966
-110,0.7143, 0.000045248373
-110,0.6969, 0.000034220995
-110,0.6771, 0.000036866382
-110,0.6574, 0.000029913307
-110,0.6424, 0.000026209924
-110,0.6280, 0.000026555405
-110,0.6165, 0.000023168456
-110,0.6044, 0.000019939840
-110,0.5909, 0.000020904976
-110,0.5784, 0.000015753949
-110,0.5654, 0.000015624165
-110,0.5519, 0.000013411313
-110,0.5369, 0.000010696316
-110,0.5235, 0.000011440122
-110,0.5064, 0.000009708434
-110,0.4849, 0.000006514228
-110,0.4648, 0.000004659273
-110,0.4448, 0.000003608545
-110,0.4258, 0.000002886567
-110,0.4083, 0.000002540023
-110,0.3871, 0.000004129493
-110,0.3621, 0.000005316500
-110,0.3370, 0.000003635256
-110,0.3120, 0.000002837973
-110,0.2870, 0.000002039428
-110,0.2679,            Inf


#alpha=-105
-105,227.5313, 0.003194758472
-105,138.7925, 0.002887350587
-105,97.7517, 0.002753087651
-105,73.6920, 0.002654613850
-105,53.8793, 0.002596123399
-105,42.2119, 0.002518943699
-105,35.7526, 0.002488476963
-105,29.7000, 0.002423583697
-105,24.8385, 0.002352580796
-105,21.3950, 0.002294599501
-105,19.3817, 0.002277866753
-105,18.1802, 0.002257963891
-105,16.9779, 0.002226098533
-105,15.7766, 0.002195164046
-105,14.5751, 0.002161851340
-105,13.5879, 0.002125949958
-105,12.7869, 0.002099490759
-105,11.9861, 0.002064706822
-105,11.2918, 0.002026674318
-105,10.6918, 0.001925353409
-105,10.0913, 0.001925448140
-105,9.6479, 0.001886706593
-105,9.3475, 0.001840713487
-105,8.9952, 0.001790237484
-105,8.6730, 0.001741837351
-105,8.3452, 0.001688393154
-105,8.0743, 0.001655934694
-105,7.9039, 0.001632197205
-105,7.7140, 0.001600476448
-105,7.4982, 0.001570314476
-105,7.2839, 0.001546200755
-105,7.0937, 0.001542899740
-105,6.8726, 0.001532863842
-105,6.6638, 0.001501567962
-105,6.5153, 0.001453187559
-105,6.2974, 0.001401931578
-105,6.0639, 0.001377234180
-105,5.8990, 0.001363047313
-105,5.7594, 0.001353048889
-105,5.5721, 0.001340411527
-105,5.3791, 0.001333111563
-105,5.2647, 0.001324948420
-105,5.1491, 0.001311856368
-105,4.9998, 0.001299707546
-105,4.8816, 0.001284233674
-105,4.8274, 0.001263458850
-105,4.7964, 0.001268036791
-105,4.7498, 0.001270930054
-105,4.6999, 0.001269209292
-105,4.6623, 0.001278075432
-105,4.6050, 0.001261364084
-105,4.5041, 0.001234085085
-105,4.3952, 0.001187147418
-105,4.3007, 0.001124011810
-105,4.2019, 0.001096401185
-105,4.0737, 0.001063513160
-105,3.9494, 0.000999599713
-105,3.8493, 0.000958336298
-105,3.7493, 0.000925333280
-105,3.6621, 0.000889623876
-105,3.5871, 0.000863281007
-105,3.5131, 0.000848937205
-105,3.4381, 0.000841008970
-105,3.3634, 0.000830315621
-105,3.3078, 0.000845592255
-105,3.2691, 0.000827317996
-105,3.2309, 0.000822724617
